,stats_id,weapon,initiated,strip_location,body_location,created_date
33,FavoriteHighlevelBoilweevil,foil,fotr,middle,,1670104403
34,WideAgileHylaeosaurus,foil,fotl,fotr_half,,1670107614
35,BlankDearGreatargus,foil,fotl,middle,torso,1670107851
36,HeartfeltSorrowfulFishingcat,foil,,,,1670107878
37,BowedOrderlyAnemone,foil,fotr,fotr_half,,1670110555
38,GorgeousPaleEmeraldtreeskink,foil,fotr,fotl_half,,1670110804
39,GrotesqueSoftDeer,foil,fotl,fotl_half,,1670111143
40,SecondhandTenseGoldeneye,foil,fotr,fotl_warning_box,,1670111403
41,ElasticScholarlyAsiaticmouflon,foil,,,,1670111830
42,UnderstatedWhichAmericankestrel,foil,,,,1670112510
43,UncommonExcitableBluetonguelizard,foil,fotr,fotr_half,,1670112734
