,gfycat_gfy_id,tournament_id,weapon,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
0,SnappyWaryIndianrockpython,budapest2019,epee,,Niko Vuorinen,Yamada Masaru,3,3,double,https://clips.fencingdatabase.com/budapest2019/SnappyWaryIndianrockpython.mp4
0,BowedAggressiveElk,heidenheim2017,epee,male,Daniel Jerent,Yannick Borel,4,4,double,https://clips.fencingdatabase.com/heidenheim2017/BowedAggressiveElk.mp4
0,DarlingPlainLiger,moscowsabre2012,sabre,,Joanna Hutchison,Alina Ozolina,4,5,double,https://clips.fencingdatabase.com/moscowsabre2012/DarlingPlainLiger.mp4
0,CanineAlertCentipede,heidenheim2019,epee,male,Bogdan Nikishin,Nikolaus Bodoczi,13,6,double,https://clips.fencingdatabase.com/heidenheim2019/CanineAlertCentipede.mp4
0,GoodHeavenlyGrayreefshark,qatar2020,epee,,Kang Young Mi,Federica Isola,6,5,left,https://clips.fencingdatabase.com/qatar2020/GoodHeavenlyGrayreefshark.mp4
0,HarmoniousConsiderateCaterpillar,doha2019,epee,,Dmitriy Alexanin,Luidgi Midelton,11,7,right,https://clips.fencingdatabase.com/doha2019/HarmoniousConsiderateCaterpillar.mp4
0,PleasedWeepyAmphibian,budapestwch2019,epee,female,Sun Yiwen,Lee Hyein,9,10,double,https://clips.fencingdatabase.com/budapestwch2019/PleasedWeepyAmphibian.mp4
0,PlumpDetailedArmyworm,montrealsabre2020,sabre,male,Bolade Apithy,Andriy Yagodka,3,1,left,https://clips.fencingdatabase.com/montrealsabre2020/PlumpDetailedArmyworm.mp4
0,CarelessReasonableIndianrhinoceros,berne2017,epee,male,Volodymyr Stankevych,Peterdi Andras,10,10,left,https://clips.fencingdatabase.com/berne2017/CarelessReasonableIndianrhinoceros.mp4
0,AridMediumIcterinewarbler,budapest2020,epee,,Martyna Swatowska - Wenglarczyk,Federica Isola,5,5,left,https://clips.fencingdatabase.com/budapest2020/AridMediumIcterinewarbler.mp4
0,BackNeighboringIaerismetalmark,cali2019,epee,,Jakub Jurka,Kano Koki,10,5,left,https://clips.fencingdatabase.com/cali2019/BackNeighboringIaerismetalmark.mp4
0,LastingDefenselessKillerwhale,dubai2019,epee,female,Beate Christmann,Anna Van   Brummen,3,6,right,https://clips.fencingdatabase.com/dubai2019/LastingDefenselessKillerwhale.mp4
0,WelloffShrillGoa,barcelona2020,epee,female,Mara Navarria,Dzhoan Feybi Bezhura,0,2,right,https://clips.fencingdatabase.com/barcelona2020/WelloffShrillGoa.mp4
0,AnyTallBarnowl,tallinn2019,epee,female,Agne Svelniene,Isis Washington,3,3,left,https://clips.fencingdatabase.com/tallinn2019/AnyTallBarnowl.mp4
0,ShockingDenseGermanspaniel,tallinn2019,epee,female,Man Wai Vivian Kong,Violetta Kolobova,0,1,right,https://clips.fencingdatabase.com/tallinn2019/ShockingDenseGermanspaniel.mp4
0,FailingTautHen,cali2018,epee,,Kang Young Mi,Natalie Vie,1,1,left,https://clips.fencingdatabase.com/cali2018/FailingTautHen.mp4
0,SecondKindheartedGraysquirrel,cancunsabre2017,sabre,male,Eli Dershwitz,Gu Bongil,9,7,right,https://clips.fencingdatabase.com/cancunsabre2017/SecondKindheartedGraysquirrel.mp4
0,InsistentAdventurousGelding,barcelona2016,epee,female,Kang Young Mi,Alberta Santuccio,3,3,right,https://clips.fencingdatabase.com/barcelona2016/InsistentAdventurousGelding.mp4
0,BronzeComfortableHorsefly,berne2017,epee,male,Yulen Pereira,Andrasfi Tibor,3,2,right,https://clips.fencingdatabase.com/berne2017/BronzeComfortableHorsefly.mp4
0,MeatyOddballCanvasback,seoulsabre2019,sabre,female,Rossella Gregorio,Alina Komashchuk,3,1,left,https://clips.fencingdatabase.com/seoulsabre2019/MeatyOddballCanvasback.mp4
0,ForcefulTalkativeLemming,heidenheim2017,epee,male,Jonathan Bonnaire,Sakamoto Keisuke,10,6,left,https://clips.fencingdatabase.com/heidenheim2017/ForcefulTalkativeLemming.mp4
0,PointlessYawningArgentineruddyduck,cairosabre2019,sabre,male,Luigi Samele,Kim Kyehwan,8,9,left,https://clips.fencingdatabase.com/cairosabre2019/PointlessYawningArgentineruddyduck.mp4
0,NeedyDiscreteArcticwolf,tallinn2019,epee,female,Ana Maria Popescu,Nicol Foietta,4,1,left,https://clips.fencingdatabase.com/tallinn2019/NeedyDiscreteArcticwolf.mp4
0,SneakyBriefDiamondbackrattlesnake,barcelona2016,epee,female,Luisa Tesserin,Tatiana Logunova,2,1,right,https://clips.fencingdatabase.com/barcelona2016/SneakyBriefDiamondbackrattlesnake.mp4
0,JoyfulNegativeEelelephant,cali2019,epee,,Max Heinzer,Ido Harper,15,11,left,https://clips.fencingdatabase.com/cali2019/JoyfulNegativeEelelephant.mp4
0,KnobbySlipperyAmericanrobin,wuxi2018,epee,male,Benjamin Steffen,Tien Nhat Nguyen,8,3,left,https://clips.fencingdatabase.com/wuxi2018/KnobbySlipperyAmericanrobin.mp4
0,HairyDearDutchsmoushond,montrealsabre2020,sabre,male,Yousef Alshamlan,Tamura Norika,13,4,left,https://clips.fencingdatabase.com/montrealsabre2020/HairyDearDutchsmoushond.mp4
0,IncredibleThisFallowdeer,seoulsabre2019,sabre,female,Anna Limbach,Shao Yaqi,1,0,left,https://clips.fencingdatabase.com/seoulsabre2019/IncredibleThisFallowdeer.mp4
0,HollowPepperyArieltoucan,montrealsabre2020,sabre,male,Galgoczy Tamas,Fares Ferjani,10,10,left,https://clips.fencingdatabase.com/montrealsabre2020/HollowPepperyArieltoucan.mp4
0,AridFrankBernesemountaindog,budapestsabre2019,sabre,male,Huebner Bjoern Fehrer,Oh Sanguk,8,13,right,https://clips.fencingdatabase.com/budapestsabre2019/AridFrankBernesemountaindog.mp4
0,SphericalWickedArcticseal,qatar2020,epee,,Renata Knapikmiazga,Alexandra Louis   Marie,5,5,double,https://clips.fencingdatabase.com/qatar2020/SphericalWickedArcticseal.mp4
0,InconsequentialCharmingFrenchbulldog,budapest2019,epee,,Max Heinzer,Hippolyte Bouillot,2,2,double,https://clips.fencingdatabase.com/budapest2019/InconsequentialCharmingFrenchbulldog.mp4
0,BruisedPartialHorseshoecrab,budapest2020,epee,,Peterdi Andras,Gabriele Cimini,0,1,right,https://clips.fencingdatabase.com/budapest2020/BruisedPartialHorseshoecrab.mp4
0,LimpEdibleAngelwingmussel,cancunsabre2017,sabre,female,Iryna Shchukla,Cecilia Berder,1,2,right,https://clips.fencingdatabase.com/cancunsabre2017/LimpEdibleAngelwingmussel.mp4
0,OffensiveEducatedAmericanbulldog,katowicefoil2019,foil,female,Ines Boubakri,Erica Cipressa,2,2,double,https://clips.fencingdatabase.com/katowicefoil2019/OffensiveEducatedAmericanbulldog.mp4
0,TotalConventionalLeafwing,wuxi2018,epee,female,Courtney Hurley,Aleksandra Zamachowska,1,2,left,https://clips.fencingdatabase.com/wuxi2018/TotalConventionalLeafwing.mp4
0,AnotherReliableAfricanfisheagle,moscowsabre2012,sabre,,Chen Xiaodong,Mariel Zagunis,5,5,right,https://clips.fencingdatabase.com/moscowsabre2012/AnotherReliableAfricanfisheagle.mp4
0,RepulsiveSlightHedgehog,heidenheim2018,epee,male,Kanan Aliyev,Kweon Youngjun,5,2,left,https://clips.fencingdatabase.com/heidenheim2018/RepulsiveSlightHedgehog.mp4
0,CreepyGlaringBlackbird,kazanfoil2020,foil,female,Jacqueline Dubrovich,Inna Deriglazova,10,15,right,https://clips.fencingdatabase.com/kazanfoil2020/CreepyGlaringBlackbird.mp4
0,WanFoolhardyGrayfox,seoulsabre2019,sabre,male,Anatoliy Kostenko,Gu Bongil,9,7,left,https://clips.fencingdatabase.com/seoulsabre2019/WanFoolhardyGrayfox.mp4
0,AgitatedBeneficialHalcyon,doha2017,epee,,Alena Komarova,Ewa Trzebinska,9,10,right,https://clips.fencingdatabase.com/doha2017/AgitatedBeneficialHalcyon.mp4
0,ClumsyZanyAstarte,doha2019,epee,,Ido Harper,Yannick Borel,2,6,right,https://clips.fencingdatabase.com/doha2019/ClumsyZanyAstarte.mp4
0,ImmaterialVictoriousGreatargus,cali2019,epee,,Katrina Lehis,Mara Navarria,0,11,double,https://clips.fencingdatabase.com/cali2019/ImmaterialVictoriousGreatargus.mp4
0,TatteredJointBarnswallow,kazanfoil2020,foil,female,Erica Cipressa,Nicole Ross,5,5,left,https://clips.fencingdatabase.com/kazanfoil2020/TatteredJointBarnswallow.mp4
0,DelectableVelvetyCoati,turinfoil2020,foil,,Arianna Errigo,Azuma Rio,12,8,left,https://clips.fencingdatabase.com/turinfoil2020/DelectableVelvetyCoati.mp4
0,FantasticImpassionedHellbender,doha2019,epee,,Song Hongjie,Curtis Mcdowald,11,8,left,https://clips.fencingdatabase.com/doha2019/FantasticImpassionedHellbender.mp4
0,FluidSoggyGallowaycow,dubai2018,epee,female,Xu Nuo,Olena Kryvytska,1,7,double,https://clips.fencingdatabase.com/dubai2018/FluidSoggyGallowaycow.mp4
0,AbandonedBasicJavalina,qatar2020,epee,,Yulia Lichagina,Olena Kryvytska,3,8,left,https://clips.fencingdatabase.com/qatar2020/AbandonedBasicJavalina.mp4
0,VainHandyElephantbeetle,seoulsabre2019,sabre,female,Francesca Russo,Irene Vecchi,7,3,right,https://clips.fencingdatabase.com/seoulsabre2019/VainHandyElephantbeetle.mp4
0,VillainousEasygoingBird,berne2017,epee,male,Maciej Bielec,Ruslan Kurbanov,2,3,right,https://clips.fencingdatabase.com/berne2017/VillainousEasygoingBird.mp4
0,LiquidBewitchedBoto,doha2019,epee,,Violetta Kolobova,Yu Sihan,14,9,left,https://clips.fencingdatabase.com/doha2019/LiquidBewitchedBoto.mp4
0,ColdRingedGalah,doha2019,epee,,Yulen Pereira,Yannick Borel,0,2,right,https://clips.fencingdatabase.com/doha2019/ColdRingedGalah.mp4
0,GratefulShadowyAmericanwigeon,budapest2019,epee,,Niko Vuorinen,Jacob Hoyle,8,6,double,https://clips.fencingdatabase.com/budapest2019/GratefulShadowyAmericanwigeon.mp4
0,CaringFickleHornet,montrealsabre2020,sabre,male,Aliya Itzkowitz,Ziad Elsissy,0,2,right,https://clips.fencingdatabase.com/montrealsabre2020/CaringFickleHornet.mp4
0,HappySpottedGreendarnerdragonfly,dubai2018,epee,female,Sun Yiwen,Man Wai Vivian Kong,2,2,right,https://clips.fencingdatabase.com/dubai2018/HappySpottedGreendarnerdragonfly.mp4
0,FluidHorribleGrosbeak,cali2019,epee,,Bogdan Nikishin,Patrick Jorgensen,3,1,left,https://clips.fencingdatabase.com/cali2019/FluidHorribleGrosbeak.mp4
0,IllNearAustrianpinscher,barcelona2020,epee,female,Katrina Lehis,Alexandra Louis   Marie,10,6,left,https://clips.fencingdatabase.com/barcelona2020/IllNearAustrianpinscher.mp4
0,GeneralHomelyFrog,seoulsabre2019,sabre,female,Dina Galiakbarova,Seo Jiyeon,1,5,right,https://clips.fencingdatabase.com/seoulsabre2019/GeneralHomelyFrog.mp4
0,ShoddySleepyDeviltasmanian,budapestsabre2019,sabre,male,Curtis Miller,,5,7,left,https://clips.fencingdatabase.com/budapestsabre2019/ShoddySleepyDeviltasmanian.mp4
0,HopefulPiercingAnnelid,moscowsabre2012,sabre,,Sofya Velikaya,Chen Xiaodong,6,8,right,https://clips.fencingdatabase.com/moscowsabre2012/HopefulPiercingAnnelid.mp4
0,RespectfulLameEasternnewt,berne2019,epee,male,Yu Lefan,Vadim Anokhin,7,8,left,https://clips.fencingdatabase.com/berne2019/RespectfulLameEasternnewt.mp4
0,CavernousGoodBluebottle,cali2019,epee,,Katrina Lehis,Song Sera,5,2,left,https://clips.fencingdatabase.com/cali2019/CavernousGoodBluebottle.mp4
0,ShoddyHarmoniousCrocodileskink,doha2019,epee,,Alessandra Bozza,Josephine Jacques   Andre   Coquin,3,2,double,https://clips.fencingdatabase.com/doha2019/ShoddyHarmoniousCrocodileskink.mp4
0,IdealSpryBison,cali2019,epee,,Katrina Lehis,Song Sera,2,0,left,https://clips.fencingdatabase.com/cali2019/IdealSpryBison.mp4
0,HappygoluckyElectricAnura,barcelona2016,epee,female,Olena Kryvytska,Violetta Kolobova,13,9,right,https://clips.fencingdatabase.com/barcelona2016/HappygoluckyElectricAnura.mp4
0,BriefHighlevelGodwit,cali2019,epee,,Lin Sheng,Federica Isola,3,1,left,https://clips.fencingdatabase.com/cali2019/BriefHighlevelGodwit.mp4
0,BlankDearGreatargus,turinfoil2020,foil,,Alice Volpi,Alanna Goldie,8,5,right,https://clips.fencingdatabase.com/turinfoil2020/BlankDearGreatargus.mp4
0,GentleGentleIcelandicsheepdog,barcelona2016,epee,female,Alberta Santuccio,Luisa Tesserin,6,4,double,https://clips.fencingdatabase.com/barcelona2016/GentleGentleIcelandicsheepdog.mp4
0,HairyAgedDassie,tallinn2019,epee,female,Zhu Mingye,Josephine Jacques   Andre   Coquin,7,5,double,https://clips.fencingdatabase.com/tallinn2019/HairyAgedDassie.mp4
0,ShorttermGrizzledLeech,moscowsabre2012,sabre,,Bolade Apithy,Siarhei Shachanin,1,1,left,https://clips.fencingdatabase.com/moscowsabre2012/ShorttermGrizzledLeech.mp4
0,WhichDizzyBackswimmer,wuxi2018,epee,female,Maria Udrea,Kelley Hurley,12,10,right,https://clips.fencingdatabase.com/wuxi2018/WhichDizzyBackswimmer.mp4
0,DismalImmediateAlleycat,qatar2020,epee,,Gianpaolo Buzzacchino,Alexandre Bardenet,1,3,left,https://clips.fencingdatabase.com/qatar2020/DismalImmediateAlleycat.mp4
0,ScornfulWeeCleanerwrasse,seoulsabre2019,sabre,female,Seo Jiyeon,Cecilia Berder,9,10,right,https://clips.fencingdatabase.com/seoulsabre2019/ScornfulWeeCleanerwrasse.mp4
0,IdealSardonicDuckbillplatypus,heidenheim2019,epee,male,Jakub Jurka,Mateusz Antkiewicz,12,13,left,https://clips.fencingdatabase.com/heidenheim2019/IdealSardonicDuckbillplatypus.mp4
0,SplendidFearfulHornedviper,berne2019,epee,male,Lukas Bellmann,Bas Verwijlen,7,6,left,https://clips.fencingdatabase.com/berne2019/SplendidFearfulHornedviper.mp4
0,HatefulJubilantKillifish,seoulsabre2019,sabre,male,Sung Junmo,Szilagyi Aron,7,15,right,https://clips.fencingdatabase.com/seoulsabre2019/HatefulJubilantKillifish.mp4
0,ShallowWideIaerismetalmark,cali2018,epee,,Man Wai Vivian Kong,Federica Isola,6,7,left,https://clips.fencingdatabase.com/cali2018/ShallowWideIaerismetalmark.mp4
0,ZanyLastingArmednylonshrimp,doha2019,epee,,Zhu Mingye,Noemi Moeschlin,8,9,double,https://clips.fencingdatabase.com/doha2019/ZanyLastingArmednylonshrimp.mp4
0,SameHandyChick,barcelona2018,epee,female,Maria Udrea,Katrina Lehis,8,6,left,https://clips.fencingdatabase.com/barcelona2018/SameHandyChick.mp4
0,FocusedLavishDrake,doha2017,epee,,Ronan Gustin,Edoardo Munzone,-1,-1,left,https://clips.fencingdatabase.com/doha2017/FocusedLavishDrake.mp4
0,LameIncompleteGazelle,cali2019,epee,,Katrina Lehis,Lizzie Asis,7,5,left,https://clips.fencingdatabase.com/cali2019/LameIncompleteGazelle.mp4
0,VeneratedCheeryAmericancrayfish,cali2019,epee,,Yuval Shalom Freilich,Andrea Santarelli,3,7,right,https://clips.fencingdatabase.com/cali2019/VeneratedCheeryAmericancrayfish.mp4
0,FrightenedOilyDarwinsfox,tallinn2019,epee,female,Beatrice Cagnin,Violetta Kolobova,1,0,left,https://clips.fencingdatabase.com/tallinn2019/FrightenedOilyDarwinsfox.mp4
0,ValuableWhichBluemorphobutterfly,doha2019,epee,,Yulen Pereira,Ronan Gustin,6,5,right,https://clips.fencingdatabase.com/doha2019/ValuableWhichBluemorphobutterfly.mp4
0,PaleShamelessGerenuk,cali2018,epee,,Jung Byeungchan,Jung Jinsun,12,10,right,https://clips.fencingdatabase.com/cali2018/PaleShamelessGerenuk.mp4
0,BreakableShorttermAttwatersprairiechicken,stpetersburgfoil2019,foil,male,Chun Yin Ryan Choi,Timur Safin,8,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/BreakableShorttermAttwatersprairiechicken.mp4
0,OrdinaryEvilAardwolf,tallinn2019,epee,female,Ewa Trzebinska,Zhu Mingye,4,5,left,https://clips.fencingdatabase.com/tallinn2019/OrdinaryEvilAardwolf.mp4
0,SafeAgitatedIberianmidwifetoad,cairosabre2019,sabre,male,Benno Schneider,Giovanni Repetti,9,13,left,https://clips.fencingdatabase.com/cairosabre2019/SafeAgitatedIberianmidwifetoad.mp4
0,BeautifulHollowFowl,cali2019,epee,,Dar Hecht,Courtney Hurley,7,9,left,https://clips.fencingdatabase.com/cali2019/BeautifulHollowFowl.mp4
0,DapperEmbellishedAidi,doha2017,epee,,Brenda Briasco,Xu Chengzi,2,1,left,https://clips.fencingdatabase.com/doha2017/DapperEmbellishedAidi.mp4
0,GiftedSphericalCats,heidenheim2018,epee,male,Benjamin Steffen,Bogdan Nikishin,4,7,right,https://clips.fencingdatabase.com/heidenheim2018/GiftedSphericalCats.mp4
0,RipeGenerousCowrie,wuxi2018,epee,female,Tatyana Andryushina,Courtney Hurley,6,6,left,https://clips.fencingdatabase.com/wuxi2018/RipeGenerousCowrie.mp4
0,CreativeWavyAfricangroundhornbill,qatar2020,epee,,Dylan Nollner,Dzhoan Feybi Bezhura,2,2,left,https://clips.fencingdatabase.com/qatar2020/CreativeWavyAfricangroundhornbill.mp4
0,OrneryNaiveAfricanhornbill,barcelona2018,epee,female,Oceane Tahe,Violetta Kolobova,4,9,right,https://clips.fencingdatabase.com/barcelona2018/OrneryNaiveAfricanhornbill.mp4
0,ForcefulWelcomeKouprey,budapestwch2019,epee,male,Sergey Bida,Kano Koki,4,2,left,https://clips.fencingdatabase.com/budapestwch2019/ForcefulWelcomeKouprey.mp4
0,KindheartedMilkyCoyote,budapestwch2019,epee,female,Man Wai Vivian Kong,Coraline Vitalis,4,2,double,https://clips.fencingdatabase.com/budapestwch2019/KindheartedMilkyCoyote.mp4
0,AdoredCompetentGyrfalcon,tallinn2019,epee,female,Muhari Eszter,Josephine Jacques   Andre   Coquin,4,4,right,https://clips.fencingdatabase.com/tallinn2019/AdoredCompetentGyrfalcon.mp4
0,WealthyWideCowrie,barcelona2018,epee,female,Yana Zvereva,Violetta Kolobova,10,9,double,https://clips.fencingdatabase.com/barcelona2018/WealthyWideCowrie.mp4
0,FittingUnselfishAmericanbittern,heidenheim2018,epee,male,Minobe Kazuyasu,Yannick Borel,9,8,right,https://clips.fencingdatabase.com/heidenheim2018/FittingUnselfishAmericanbittern.mp4
0,AstonishingTemptingBrant,cali2018,epee,,Ruben Limardo   Gascon,An Sung Ho,9,11,left,https://clips.fencingdatabase.com/cali2018/AstonishingTemptingBrant.mp4
0,SparklingOrdinaryAmazontreeboa,barcelona2018,epee,female,Jung Hyojung,Alexandra Ndolo,5,5,left,https://clips.fencingdatabase.com/barcelona2018/SparklingOrdinaryAmazontreeboa.mp4
0,AdeptInnocentJerboa,berne2019,epee,male,Ito Inochi,Bas Verwijlen,5,6,right,https://clips.fencingdatabase.com/berne2019/AdeptInnocentJerboa.mp4
0,SmoggySolidKoala,barcelona2018,epee,female,Sun Yiwen,Erika Kirpu,8,6,left,https://clips.fencingdatabase.com/barcelona2018/SmoggySolidKoala.mp4
0,WealthyWealthyFly,berne2019,epee,male,Luca Diliberto,Houssam Elkord,9,10,right,https://clips.fencingdatabase.com/berne2019/WealthyWealthyFly.mp4
0,CarefreeChubbyFinnishspitz,doha2017,epee,,Federico Vismara,Jung Jinsun,5,7,double,https://clips.fencingdatabase.com/doha2017/CarefreeChubbyFinnishspitz.mp4
0,SarcasticRegalBrahmancow,barcelona2018,epee,female,Tatiana Gudkova,Tatyana Andryushina,1,1,right,https://clips.fencingdatabase.com/barcelona2018/SarcasticRegalBrahmancow.mp4
0,GiantSkeletalDrake,budapest2019,epee,,Dmitriy Alexanin,Andrea Santarelli,2,1,left,https://clips.fencingdatabase.com/budapest2019/GiantSkeletalDrake.mp4
0,WeeklyCheerfulAfricanporcupine,barcelona2018,epee,female,Inna Brovko,Mara Navarria,14,15,right,https://clips.fencingdatabase.com/barcelona2018/WeeklyCheerfulAfricanporcupine.mp4
0,HopefulDependentGrayfox,cali2018,epee,,Jung Byeungchan,Jung Jinsun,6,3,right,https://clips.fencingdatabase.com/cali2018/HopefulDependentGrayfox.mp4
0,ObeseCoolBooby,doha2017,epee,,Alena Komarova,Ewa Trzebinska,-1,-1,right,https://clips.fencingdatabase.com/doha2017/ObeseCoolBooby.mp4
0,FlickeringEntireAnnelid,heidenheim2017,epee,male,Siklosi Gergely,Yulen Pereira,7,8,left,https://clips.fencingdatabase.com/heidenheim2017/FlickeringEntireAnnelid.mp4
0,WideeyedDiligentHyracotherium,berne2019,epee,male,Anatolii Herey,Yannick Borel,6,8,double,https://clips.fencingdatabase.com/berne2019/WideeyedDiligentHyracotherium.mp4
0,WhirlwindFavoriteCleanerwrasse,seoulsabre2019,sabre,male,Maxime Pianfetti,Oh Sanguk,8,12,right,https://clips.fencingdatabase.com/seoulsabre2019/WhirlwindFavoriteCleanerwrasse.mp4
0,SentimentalDecimalAnkolewatusi,heidenheim2018,epee,male,Dmitriy Alexanin,Lukas Bellmann,2,1,left,https://clips.fencingdatabase.com/heidenheim2018/SentimentalDecimalAnkolewatusi.mp4
0,SadKeyIntermediateegret,barcelona2020,epee,female,Kang Young Mi,Alexandra Louis   Marie,8,11,left,https://clips.fencingdatabase.com/barcelona2020/SadKeyIntermediateegret.mp4
0,InfantileShamelessAnophelesmosquito,turinfoil2020,foil,,Alexey Cheremisinov,Petar Files,4,5,right,https://clips.fencingdatabase.com/turinfoil2020/InfantileShamelessAnophelesmosquito.mp4
0,AncientCoarseCrow,budapest2019,epee,,Renata Knapikmiazga,Isabel Di   Tella,2,1,double,https://clips.fencingdatabase.com/budapest2019/AncientCoarseCrow.mp4
0,GoldenPastBergerpicard,barcelona2016,epee,female,Irina Embrich,Alexandra Ndolo,3,1,double,https://clips.fencingdatabase.com/barcelona2016/GoldenPastBergerpicard.mp4
0,BlandGorgeousBluet,heidenheim2019,epee,male,Sergey Bida,Igor Reizlin,13,9,left,https://clips.fencingdatabase.com/heidenheim2019/BlandGorgeousBluet.mp4
0,FluffyPlaintiveIncatern,katowicefoil2019,foil,female,Francesca Palumbo,Lee Kiefer,2,2,double,https://clips.fencingdatabase.com/katowicefoil2019/FluffyPlaintiveIncatern.mp4
0,ScarceDifferentIvorybackedwoodswallow,heidenheim2019,epee,male,Jacob Hoyle,John Edison Rodriguez,12,10,left,https://clips.fencingdatabase.com/heidenheim2019/ScarceDifferentIvorybackedwoodswallow.mp4
0,SmugEsteemedHalcyon,moscowsabre2012,sabre,,Matylda Ostojska,Olga Kharlan,13,12,left,https://clips.fencingdatabase.com/moscowsabre2012/SmugEsteemedHalcyon.mp4
0,SlimAcidicHorsemouse,wuxi2018,epee,female,Auriane Mallo - Breton,Mara Navarria,6,6,left,https://clips.fencingdatabase.com/wuxi2018/SlimAcidicHorsemouse.mp4
0,WhimsicalIlliterateAmericanblackvulture,cairosabre2019,sabre,female,Svetlana Sheveleva,Dagmara Wozniak,3,9,right,https://clips.fencingdatabase.com/cairosabre2019/WhimsicalIlliterateAmericanblackvulture.mp4
0,FamousAffectionateAgama,moscowsabre2012,sabre,,Aida Alasgarova,Leonore Perrus,2,2,left,https://clips.fencingdatabase.com/moscowsabre2012/FamousAffectionateAgama.mp4
0,AlertUnpleasantBorer,barcelona2016,epee,female,Pauline Brunner,Daria Martynyuk,11,13,right,https://clips.fencingdatabase.com/barcelona2016/AlertUnpleasantBorer.mp4
0,MessySlipperyAnophelesmosquito,heidenheim2019,epee,male,Roman Svichkar,Ido Harper,12,13,right,https://clips.fencingdatabase.com/heidenheim2019/MessySlipperyAnophelesmosquito.mp4
